Date,Close,Volume
2018-07-09,1041.0999755859375,1221862
2018-07-10,1038.449951171875,336269
2018-07-11,1026.0,139819
2018-07-12,1042.6500244140625,249829
2018-07-13,1035.25,171676
2018-07-16,1022.4500122070312,123918
2018-07-17,1034.449951171875,207463
2018-07-18,1016.5999755859375,72488
2018-07-19,993.5499877929688,86703
2018-07-20,964.6500244140625,90859
2018-07-23,950.0,71292
2018-07-24,945.8499755859375,59016
2018-07-25,946.75,66954
2018-07-26,974.7999877929688,92091
2018-07-27,972.2999877929688,32501
2018-07-30,996.7999877929688,114013
2018-07-31,1008.2000122070312,32170
2018-08-01,999.75,19116
2018-08-02,974.6500244140625,16905
2018-08-03,982.6500244140625,28114
2018-08-06,991.8499755859375,46310
2018-08-07,989.9000244140625,30497
2018-08-08,982.6500244140625,27031
2018-08-09,979.9500122070312,16651
2018-08-10,972.25,12768
2018-08-13,962.5499877929688,8846
2018-08-14,968.2999877929688,19533
2018-08-16,968.75,10254
2018-08-17,978.2999877929688,297459
2018-08-20,991.2999877929688,24167
2018-08-21,1012.0999755859375,97605
2018-08-23,1087.300048828125,268534
2018-08-24,1069.3499755859375,169131
2018-08-27,1072.800048828125,81673
2018-08-28,1111.199951171875,224603
2018-08-29,1117.949951171875,68384
2018-08-30,1144.550048828125,76327
2018-08-31,1151.1500244140625,80144
2018-09-03,1151.949951171875,83900
2018-09-04,1151.949951171875,86739
2018-09-05,1125.800048828125,320809
2018-09-06,1105.6500244140625,89091
2018-09-07,1089.5999755859375,51356
2018-09-10,1034.0,84119
2018-09-11,1036.800048828125,33900
2018-09-12,1017.4500122070312,77150
2018-09-14,1053.75,47942
2018-09-17,1030.050048828125,20012
2018-09-18,1011.4000244140625,16680
2018-09-19,988.6500244140625,33084
2018-09-21,985.9000244140625,41820
2018-09-24,979.0499877929688,36881
2018-09-25,980.75,14643
2018-09-26,849.9000244140625,731357
2018-09-27,891.5999755859375,135320
2018-09-28,877.9500122070312,42916
2018-10-01,895.4500122070312,32066
2018-10-03,896.5499877929688,43080
2018-10-04,831.7999877929688,88203
2018-10-05,815.5499877929688,34010
2018-10-08,787.6500244140625,35009
2018-10-09,779.25,156162
2018-10-10,795.5,43958
2018-10-11,788.5499877929688,22265
2018-10-12,805.25,49932
2018-10-15,779.9000244140625,66775
2018-10-16,806.9000244140625,49173
2018-10-17,810.9500122070312,46582
2018-10-19,768.0999755859375,22292
2018-10-22,761.1500244140625,8635
2018-10-23,747.5499877929688,84451
2018-10-24,744.5999755859375,11235
2018-10-25,726.2999877929688,19050
2018-10-26,693.5499877929688,30137
2018-10-29,749.1500244140625,22019
2018-10-30,745.5999755859375,12706
2018-10-31,761.75,13461
2018-11-01,753.4000244140625,12780
2018-11-02,816.75,184988
2018-11-05,813.7999877929688,8906
2018-11-06,802.1500244140625,8228
2018-11-07,823.75,3721
2018-11-09,827.5499877929688,17639
2018-11-12,829.9000244140625,48058
2018-11-13,814.7999877929688,57243
2018-11-14,767.9000244140625,37545
2018-11-15,738.2000122070312,17142
2018-11-16,730.5,412840
2018-11-19,730.4000244140625,18537
2018-11-20,722.75,32971
2018-11-21,726.6500244140625,17381
2018-11-22,716.0,67748
2018-11-26,711.3499755859375,10120
2018-11-27,702.5,37714
2018-11-28,704.4000244140625,19975
2018-11-29,707.9000244140625,15820
2018-11-30,714.0,25497
2018-12-03,714.9500122070312,13979
2018-12-04,720.0,10304
2018-12-05,706.25,8169
2018-12-06,685.5,81442
2018-12-07,670.7000122070312,18863
2018-12-10,675.25,10440
2018-12-11,648.9000244140625,41385
2018-12-12,686.0499877929688,87341
2018-12-13,687.9500122070312,11197
2018-12-14,682.8499755859375,16338
2018-12-17,681.7999877929688,10470
2018-12-18,684.5,121093
2018-12-19,686.7000122070312,13247
2018-12-20,673.5999755859375,19742
2018-12-21,669.5499877929688,59120
2018-12-24,671.0499877929688,4804
2018-12-26,669.5499877929688,24264
2018-12-27,668.8499755859375,7266
2018-12-28,674.7999877929688,5108
2018-12-31,726.1500244140625,45887
2019-01-01,734.7999877929688,21696
2019-01-02,723.5999755859375,8853
2019-01-03,721.4500122070312,5731
2019-01-04,721.9500122070312,4952
2019-01-07,730.2000122070312,5283
2019-01-08,736.8499755859375,6286
2019-01-09,731.0,6929
2019-01-10,719.8499755859375,5431
2019-01-11,730.0499877929688,4377
2019-01-14,727.0499877929688,2444
2019-01-15,735.4000244140625,5438
2019-01-16,723.2999877929688,5297
2019-01-17,716.9500122070312,3696
2019-01-18,722.0999755859375,43686
2019-01-21,708.1500244140625,32674
2019-01-22,691.5,7992
2019-01-23,704.8499755859375,103728
2019-01-24,672.0499877929688,9667
2019-01-25,658.7000122070312,12825
2019-01-28,643.5,131221
2019-01-29,656.4000244140625,14546
2019-01-30,655.0499877929688,11493
2019-01-31,648.0499877929688,75244
2019-02-01,648.9500122070312,6772
2019-02-04,637.1500244140625,43220
2019-02-05,617.0,24788
2019-02-06,612.5999755859375,10951
2019-02-07,623.7000122070312,13040
2019-02-08,619.9000244140625,71893
2019-02-11,587.9500122070312,119170
2019-02-12,604.2999877929688,11721
2019-02-14,590.2000122070312,5821
2019-02-15,580.7000122070312,12352
2019-02-18,570.25,5428
2019-02-19,573.1500244140625,12585
2019-02-20,592.7000122070312,18646
2019-02-21,613.0,14140
2019-02-22,619.4500122070312,5628
2019-02-25,608.2000122070312,8637
2019-02-26,605.2999877929688,11024
2019-02-27,600.0499877929688,5672
2019-02-28,615.9500122070312,16226
2019-03-01,603.7999877929688,141394
2019-03-05,633.1500244140625,36780
2019-03-06,648.0499877929688,47505
2019-03-07,649.5999755859375,29102
2019-03-08,643.5499877929688,5912
2019-03-11,645.5999755859375,33324
2019-03-12,644.5999755859375,24591
2019-03-13,633.5999755859375,7730
2019-03-14,625.6500244140625,4823
2019-03-15,618.0999755859375,10814
2019-03-18,616.75,8533
2019-03-19,599.25,21293
2019-03-20,598.2000122070312,33603
2019-03-22,602.3499755859375,42416
2019-03-25,597.9000244140625,7249
2019-03-26,597.25,8621
2019-03-27,591.7999877929688,11316
2019-03-28,589.5499877929688,24907
2019-04-01,591.5499877929688,51868
2019-04-02,587.5,111950
2019-04-03,579.9500122070312,22458
2019-04-04,601.5999755859375,2056479
2019-04-05,603.0,285470
2019-04-08,594.9500122070312,87925
2019-04-09,585.5,44127
2019-04-10,585.0499877929688,42399
2019-04-11,579.5,38262
2019-04-12,577.3499755859375,38048
2019-04-15,579.9500122070312,29813
2019-04-16,588.8499755859375,38008
2019-04-18,577.0,24331
2019-04-22,570.9000244140625,30483
2019-04-23,567.5999755859375,25542
2019-04-24,568.0999755859375,20372
2019-04-25,569.2999877929688,21837
2019-04-26,566.3499755859375,13497
2019-04-30,550.9000244140625,23009
2019-05-02,542.0,13300
2019-05-03,539.6500244140625,36541
2019-05-06,538.5999755859375,12819
2019-05-07,530.6500244140625,9045
2019-05-08,520.2999877929688,14878
2019-05-09,512.7000122070312,13566
2019-05-10,509.3999938964844,15934
2019-05-13,493.25,54023
2019-05-14,498.0,12540
2019-05-15,495.8500061035156,56416
2019-05-16,480.6499938964844,20480
2019-05-17,487.8500061035156,20136
2019-05-20,491.6499938964844,24493
2019-05-21,486.79998779296875,10261
2019-05-22,485.3500061035156,13903
2019-05-23,481.54998779296875,20226
2019-05-24,495.8999938964844,181772
2019-05-27,516.3499755859375,327542
2019-05-28,523.5499877929688,244488
2019-05-29,524.25,258272
2019-05-30,521.1500244140625,56651
2019-05-31,514.3499755859375,60719
2019-06-03,507.3999938964844,26557
2019-06-04,490.3500061035156,81302
2019-06-06,485.20001220703125,177078
2019-06-07,458.1499938964844,557949
2019-06-10,471.79998779296875,57799
2019-06-11,475.3999938964844,97223
2019-06-12,481.8999938964844,230557
2019-06-13,478.79998779296875,213907
2019-06-14,475.3999938964844,19258
2019-06-17,467.75,13757
2019-06-18,464.0,13523
2019-06-19,448.6000061035156,27873
2019-06-20,451.54998779296875,31497
2019-06-21,456.0,95657
2019-06-24,459.1000061035156,37901
2019-06-25,457.54998779296875,21554
2019-06-26,472.54998779296875,59918
2019-06-27,473.04998779296875,11310
2019-06-28,474.25,20929
2019-07-01,470.0,26840
2019-07-02,472.79998779296875,21167
2019-07-03,477.8999938964844,14308
2019-07-04,477.0,12417
2019-07-05,470.0,19238
2019-07-08,460.5,658395
2019-07-09,465.20001220703125,11832
2019-07-10,459.70001220703125,34921
2019-07-11,455.79998779296875,5599
2019-07-12,452.1499938964844,22719
2019-07-15,445.6499938964844,10309
2019-07-16,445.3500061035156,22813
2019-07-17,445.1000061035156,10615
2019-07-18,440.29998779296875,21602
