Date,Close,Volume
1996-01-01,5.883333206176758,1501500
1996-01-02,5.616665840148926,1500
1996-01-03,5.699999809265137,4500
1996-01-04,5.599999904632568,1500
1996-01-05,5.699999809265137,1438500
1996-01-08,5.616665840148926,1500
1996-01-09,5.599999904632568,4500
1996-01-10,5.5,9000
1996-01-11,5.5,0
1996-01-12,5.533332824707031,3000
1996-01-15,5.466666221618652,3000
1996-01-16,5.533332824707031,4500
1996-01-17,5.266665935516357,1500
1996-01-18,5.266665935516357,3000
1996-01-19,5.216666221618652,3000
1996-01-22,5.199999809265137,3000
1996-01-23,5.266665935516357,1500
1996-01-24,5.199999809265137,4500
1996-01-25,5.133333206176758,1500
1996-01-26,5.133333206176758,0
1996-01-29,5.133333206176758,1500
1996-01-30,5.400000095367432,3000
1996-01-31,5.203332901000977,4500
1996-02-01,5.400000095367432,4500
1996-02-02,5.846665859222412,9000
1996-02-05,5.616665840148926,1500
1996-02-06,5.599999904632568,4500
1996-02-07,5.599999904632568,1500
1996-02-08,5.666666030883789,751500
1996-02-09,6.466666221618652,24000
1996-02-12,7.146666049957275,18000
1996-02-13,7.433332920074463,771000
1996-02-14,8.0,118500
1996-02-15,8.0,40500
1996-02-16,7.5,18000
1996-02-19,7.650000095367432,48000
1996-02-20,7.489999771118164,114000
1996-02-21,7.489999771118164,0
1996-02-22,7.466666221618652,81000
1996-02-23,7.866665840148926,1713000
1996-02-26,7.866665840148926,40500
1996-02-27,8.0600004196167,130500
1996-02-28,7.686666011810303,67500
1996-02-29,7.3333330154418945,22500
1996-03-01,7.666666030883789,51000
1996-03-04,7.949999809265137,15033000
1996-03-05,7.949999809265137,0
1996-03-06,7.78000020980835,45000
1996-03-07,7.683332920074463,45000
1996-03-08,7.666666030883789,18000
1996-03-11,7.533332824707031,12000
1996-03-12,7.340000152587891,100500
1996-03-13,7.46999979019165,10500
1996-03-14,7.533332824707031,10500
1996-03-15,7.596665859222412,67500
1996-03-18,7.343332767486572,1500
1996-03-19,7.400000095367432,36000
1996-03-20,7.400000095367432,0
1996-03-21,7.3333330154418945,1500
1996-03-22,7.72333288192749,40500
1996-03-25,7.666666030883789,69000
1996-03-26,7.866665840148926,88500
1996-03-27,7.909999847412109,247500
1996-03-28,8.4399995803833,1524000
1996-03-29,8.043333053588867,397500
1996-04-01,8.25333309173584,3781500
1996-04-02,8.770000457763672,666000
1996-04-03,9.35666561126709,547500
1996-04-04,9.366665840148926,2467500
1996-04-05,9.366665840148926,0
1996-04-08,10.1899995803833,354000
1996-04-09,10.133333206176758,697500
1996-04-10,10.050000190734863,106500
1996-04-11,10.15999984741211,142500
1996-04-12,10.223333358764648,111000
1996-04-15,10.266666412353516,66000
1996-04-16,10.406665802001953,315000
1996-04-17,10.399999618530273,42000
1996-04-18,10.600000381469727,76500
1996-04-19,10.59333324432373,105000
1996-04-22,10.533332824707031,91500
1996-04-23,10.84000015258789,150000
1996-04-24,11.496665954589844,276000
1996-04-25,11.25,193500
1996-04-26,11.743332862854004,90000
1996-04-29,11.556666374206543,60000
1996-04-30,11.986665725708008,240000
1996-05-01,12.09333324432373,85500
1996-05-02,12.329999923706055,201000
1996-05-03,12.460000038146973,100500
1996-05-06,12.09333324432373,109500
1996-05-07,12.313332557678223,133500
1996-05-08,12.41333293914795,262500
1996-05-09,12.243332862854004,819000
1996-05-10,12.079999923706055,171000
1996-05-13,12.399999618530273,70500
1996-05-14,12.670000076293945,268500
1996-05-15,12.40999984741211,96000
1996-05-16,12.583333015441895,118500
1996-05-17,12.533332824707031,34500
1996-05-20,12.44666576385498,27000
1996-05-21,12.373332977294922,90000
1996-05-22,12.300000190734863,34500
1996-05-23,12.133333206176758,24000
1996-05-24,12.350000381469727,48000
1996-05-27,12.100000381469727,25500
1996-05-28,11.800000190734863,58500
1996-05-29,12.100000381469727,100500
1996-05-30,12.116665840148926,54000
1996-05-31,11.899999618530273,78000
1996-06-03,11.766666412353516,115500
1996-06-04,11.510000228881836,88500
1996-06-05,11.10666561126709,105000
1996-06-06,11.333333015441895,514500
1996-06-07,11.25,486000
1996-06-10,11.44666576385498,109500
1996-06-11,11.513333320617676,99000
1996-06-12,11.5,618000
1996-06-13,12.053333282470703,229500
1996-06-14,12.34666633605957,504000
1996-06-17,12.300000190734863,405000
1996-06-18,12.170000076293945,556500
1996-06-19,12.206665992736816,79500
1996-06-20,12.333333015441895,37500
1996-06-21,12.043333053588867,22500
1996-06-24,12.0,10500
1996-06-25,12.0,492000
1996-06-26,11.766666412353516,25500
1996-06-27,11.800000190734863,49500
1996-06-28,11.986665725708008,31500
1996-07-01,11.833333015441895,9000
1996-07-02,11.84666633605957,99000
1996-07-03,11.666666030883789,21000
1996-07-04,11.800000190734863,34500
1996-07-05,11.833333015441895,81000
1996-07-08,11.966666221618652,12000
1996-07-09,11.703332901000977,40500
1996-07-10,11.793333053588867,117000
1996-07-11,11.733332633972168,991500
1996-07-12,11.75333309173584,12000
1996-07-15,11.793333053588867,22500
1996-07-16,11.84333324432373,249000
1996-07-17,11.956665992736816,1648500
1996-07-18,12.013333320617676,523500
1996-07-19,12.0600004196167,394500
1996-07-22,12.066665649414062,1500
1996-07-23,11.733332633972168,715500
1996-07-24,12.0,5574000
1996-07-25,11.956665992736816,7500
1996-07-26,11.686665534973145,1447500
1996-07-29,11.733332633972168,30000
1996-07-30,11.399999618530273,30000
1996-07-31,11.466666221618652,28500
1996-08-01,11.373332977294922,19500
1996-08-02,11.533332824707031,3000
1996-08-05,11.609999656677246,93000
1996-08-06,11.483332633972168,33000
1996-08-07,11.466666221618652,12000
1996-08-08,11.466666221618652,12000
1996-08-09,11.399999618530273,3000
1996-08-12,11.333333015441895,9000
1996-08-13,11.153332710266113,133500
1996-08-14,11.076665878295898,280500
1996-08-15,11.076665878295898,0
1996-08-16,10.760000228881836,333000
1996-08-19,10.143333435058594,669000
1996-08-20,10.100000381469727,933000
1996-08-21,10.713333129882812,1599000
1996-08-22,10.563332557678223,811500
1996-08-23,11.033332824707031,2029500
1996-08-26,10.859999656677246,598500
1996-08-27,10.850000381469727,619500
1996-08-28,11.143333435058594,829500
1996-08-29,11.133333206176758,894000
1996-08-30,11.673333168029785,4566000
1996-09-02,12.186665534973145,3655500
1996-09-03,11.813332557678223,4435500
1996-09-04,11.94666576385498,1977000
1996-09-05,12.333333015441895,5995500
1996-09-06,12.44666576385498,4350000
1996-09-09,12.043333053588867,4752000
1996-09-10,11.803333282470703,4090500
1996-09-11,11.626666069030762,4762500
1996-09-12,11.793333053588867,4617000
1996-09-13,11.776665687561035,2185500
1996-09-16,12.066665649414062,5901000
1996-09-17,12.393333435058594,7417500
1996-09-18,12.010000228881836,1561500
1996-09-19,11.9399995803833,810000
1996-09-20,11.930000305175781,324000
1996-09-23,11.973333358764648,712500
1996-09-24,12.00333309173584,985500
1996-09-25,11.890000343322754,219000
1996-09-26,11.66333293914795,2167500
1996-09-27,11.713333129882812,1180500
1996-09-30,11.896665573120117,532500
1996-10-01,11.826665878295898,1377000
1996-10-02,11.826665878295898,0
1996-10-03,11.626666069030762,588000
1996-10-04,11.260000228881836,1311000
1996-10-07,10.75666618347168,1021500
1996-10-08,11.140000343322754,955500
1996-10-09,11.123332977294922,924000
1996-10-10,11.456665992736816,849000
1996-10-11,11.899999618530273,8074500
1996-10-14,12.00666618347168,670500
1996-10-15,12.203332901000977,2634000
1996-10-16,12.09000015258789,574500
1996-10-17,12.020000457763672,303000
1996-10-18,12.056666374206543,136500
1996-10-21,12.056666374206543,0
1996-10-22,12.146665573120117,463500
1996-10-23,12.746665954589844,963000
1996-10-24,12.479999542236328,447000
1996-10-25,12.75,1425000
1996-10-28,13.020000457763672,1039500
1996-10-29,12.59000015258789,618000
1996-10-30,12.59000015258789,0
1996-10-31,12.283332824707031,1522500
1996-11-01,12.266666412353516,219000
1996-11-04,12.233332633972168,2077500
1996-11-05,12.063332557678223,219000
1996-11-06,11.906665802001953,463500
1996-11-07,12.013333320617676,208500
1996-11-08,12.223333358764648,1767000
1996-11-11,12.149999618530273,225000
1996-11-12,18.225000381469727,0
1996-11-13,12.313332557678223,343500
1996-11-14,12.41333293914795,379500
1996-11-15,12.416666030883789,102000
1996-11-18,12.4399995803833,120000
1996-11-19,12.523332595825195,319500
1996-11-20,12.609999656677246,198000
1996-11-21,12.466666221618652,163500
1996-11-22,12.430000305175781,210000
1996-11-25,12.566665649414062,459000
1996-11-26,12.5600004196167,106500
