Date,Close,Volume
2003-12-04,10.40999984741211,429280
2003-12-05,11.454999923706055,1238250
2003-12-08,12.604999542236328,1068940
2003-12-09,12.90999984741211,1982710
2003-12-10,12.28499984741211,515930
2003-12-11,11.800000190734863,710030
2003-12-12,11.194999694824219,727220
2003-12-15,11.369999885559082,2081890
2003-12-16,12.5,2822830
2003-12-17,12.199999809265137,2400320
2003-12-18,11.694999694824219,1361860
2003-12-19,11.020000457763672,1730990
2003-12-22,10.680000305175781,2956900
2003-12-23,10.710000038146973,2173760
2003-12-24,10.9399995803833,2970170
2003-12-25,10.9399995803833,0
2003-12-26,11.28499984741211,2217270
2003-12-29,10.914999961853027,790480
2003-12-30,10.824999809265137,1029930
2003-12-31,11.125,1074610
2004-01-01,11.385000228881836,1104990
2004-01-02,11.475000381469727,1490820
2004-01-05,11.40999984741211,1992620
2004-01-06,11.3100004196167,1962790
2004-01-07,10.734999656677246,337000
2004-01-08,10.829999923706055,234570
2004-01-09,10.46500015258789,417170
2004-01-12,10.029999732971191,888500
2004-01-13,10.210000038146973,231590
2004-01-14,10.885000228881836,380780
2004-01-15,10.75,948940
2004-01-16,10.399999618530273,244340
2004-01-19,10.645000457763672,580650
2004-01-20,10.675000190734863,1125250
2004-01-21,10.28499984741211,811990
2004-01-22,9.720000267028809,262660
2004-01-23,10.210000038146973,337660
2004-01-26,10.210000038146973,0
2004-01-27,10.489999771118164,435250
2004-01-28,10.350000381469727,359220
2004-01-29,9.975000381469727,156100
2004-01-30,9.46500015258789,183000
2004-02-02,9.46500015258789,0
2004-02-03,9.260000228881836,335690
2004-02-04,9.545000076293945,325090
2004-02-05,10.09000015258789,301000
2004-02-06,10.010000228881836,48510
2004-02-09,10.244999885559082,186700
2004-02-10,10.100000381469727,245110
2004-02-11,10.170000076293945,167790
2004-02-12,10.154999732971191,265680
2004-02-13,10.074999809265137,63560
2004-02-16,9.9399995803833,190520
2004-02-17,9.869999885559082,4561490
2004-02-18,9.755000114440918,365230
2004-02-19,9.194999694824219,220260
2004-02-20,9.255000114440918,441600
2004-02-23,8.869999885559082,73870
2004-02-24,8.859999656677246,157860
2004-02-25,8.635000228881836,80310
2004-02-26,8.354999542236328,72970
2004-02-27,8.234999656677246,77390
2004-03-01,9.0600004196167,431860
2004-03-02,9.0600004196167,0
2004-03-03,8.925000190734863,231430
2004-03-04,8.930000305175781,64690
2004-03-05,8.734999656677246,283580
2004-03-08,8.53499984741211,143800
2004-03-09,8.194999694824219,75800
2004-03-10,7.889999866485596,147220
2004-03-11,7.829999923706055,133450
2004-03-12,7.755000114440918,237860
2004-03-15,7.21999979019165,109300
2004-03-16,7.025000095367432,150310
2004-03-17,7.699999809265137,548850
2004-03-18,8.180000305175781,252280
2004-03-19,8.210000038146973,209370
2004-03-22,8.270000457763672,263100
2004-03-23,7.835000038146973,111410
2004-03-24,7.869999885559082,137070
2004-03-25,7.860000133514404,19270
2004-03-26,8.3100004196167,114390
2004-03-29,8.210000038146973,8760
2004-03-30,8.100000381469727,61590
2004-03-31,8.359999656677246,62990
2004-04-01,8.579999923706055,69150
2004-04-02,8.319999694824219,90890
2004-04-05,8.970000267028809,811660
2004-04-06,8.960000038146973,277950
2004-04-07,8.819999694824219,198950
2004-04-08,8.805000305175781,16250
2004-04-09,8.805000305175781,0
2004-04-12,8.800000190734863,81540
2004-04-13,8.555000305175781,204600
2004-04-14,8.555000305175781,0
2004-04-15,8.539999961853027,30050
2004-04-16,8.345000267028809,126990
2004-04-19,8.25,86640
2004-04-20,8.109999656677246,32880
2004-04-21,8.925000190734863,995120
2004-04-22,9.0649995803833,460250
2004-04-23,9.050000190734863,546060
2004-04-27,8.574999809265137,129390
2004-04-28,8.510000228881836,133220
2004-04-29,8.329999923706055,201360
2004-04-30,8.515000343322754,50680
2004-05-03,8.694999694824219,202280
