Date,Close,Volume
2010-10-27,193.14999389648438,24480608
2010-10-28,199.85000610351562,4969930
2010-10-29,199.35000610351562,2677924
2010-11-01,216.0,4316610
2010-11-02,203.75,1404204
2010-11-03,205.1999969482422,809774
2010-11-04,205.9499969482422,667512
2010-11-08,202.5,309049
2010-11-09,200.6999969482422,120982
2010-11-10,201.0500030517578,426148
2010-11-11,194.6999969482422,126820
2010-11-12,194.85000610351562,174781
2010-11-15,197.10000610351562,114100
2010-11-16,187.85000610351562,143369
2010-11-18,184.14999389648438,141192
2010-11-19,180.0500030517578,461578
2010-11-22,174.4499969482422,748700
2010-11-23,165.75,113730
2010-11-24,160.4499969482422,94414
2010-11-25,162.9499969482422,554521
2010-11-26,160.14999389648438,248685
2010-11-29,162.39999389648438,386322
2010-11-30,170.85000610351562,402378
2010-12-01,174.10000610351562,281463
2010-12-02,186.75,332472
2010-12-03,191.10000610351562,607218
2010-12-06,186.4499969482422,299973
2010-12-07,179.5,58659
2010-12-08,176.9499969482422,19852
2010-12-09,167.8000030517578,22738
2010-12-10,171.0,43403
2010-12-13,171.60000610351562,323147
2010-12-14,171.5500030517578,378689
2010-12-15,165.25,353421
2010-12-16,163.1999969482422,33840
2010-12-20,170.64999389648438,71988
2010-12-21,169.1999969482422,47512
2010-12-22,166.5,51913
2010-12-23,169.25,34774
2010-12-24,168.1999969482422,18859
2010-12-27,163.5500030517578,169853
2010-12-28,165.0,121832
2010-12-29,167.5,22198
2010-12-30,169.4499969482422,108850
2010-12-31,172.0,171203
2011-01-03,166.5500030517578,36757
2011-01-04,160.9499969482422,59174
2011-01-05,158.6999969482422,51395
2011-01-06,158.75,115820
2011-01-07,153.3000030517578,23046
2011-01-10,147.6999969482422,47234
2011-01-11,143.14999389648438,29488
2011-01-12,144.0,47631
2011-01-13,141.39999389648438,370654
2011-01-14,141.25,33263
2011-01-17,135.35000610351562,20990
2011-01-18,136.35000610351562,5050
2011-01-19,139.3000030517578,1625481
2011-01-20,143.9499969482422,81687
2011-01-21,145.35000610351562,38260
2011-01-24,157.9499969482422,158302
2011-01-25,155.0,108939
2011-01-27,153.60000610351562,115111
2011-01-28,155.25,86371
2011-01-31,150.35000610351562,72014
2011-02-01,145.9499969482422,37871
2011-02-02,139.8000030517578,13608
2011-02-03,136.3000030517578,30604
2011-02-04,130.5,29643
2011-02-07,126.80000305175781,158796
2011-02-08,128.0,143847
2011-02-09,119.69999694824219,96134
2011-02-10,125.5,90792
2011-02-11,126.80000305175781,43219
2011-02-14,128.64999389648438,100755
2011-02-15,129.0500030517578,74060
2011-02-16,125.44999694824219,6356
2011-02-17,120.69999694824219,43052
2011-02-18,127.05000305175781,113404
2011-02-21,130.0,43213
2011-02-22,125.69999694824219,6462
2011-02-23,126.0999984741211,212013
2011-02-24,122.05000305175781,6405
2011-02-25,120.1500015258789,58591
2011-02-28,117.30000305175781,11983
2011-03-01,120.6500015258789,35796
2011-03-03,115.5999984741211,42321
2011-03-04,115.94999694824219,58507
2011-03-07,116.1500015258789,11770
2011-03-08,114.19999694824219,34179
2011-03-09,113.8499984741211,36277
2011-03-10,114.05000305175781,265938
2011-03-11,112.6500015258789,125332
2011-03-14,111.19999694824219,420576
2011-03-15,108.0,190314
2011-03-16,108.5,535735
2011-03-17,111.6500015258789,1083652
2011-03-18,105.6500015258789,673035
2011-03-21,108.4000015258789,110117
2011-03-22,109.0,411808
2011-03-23,120.55000305175781,146036
2011-03-24,142.35000610351562,443322
2011-03-25,134.75,252921
2011-03-28,130.39999389648438,45791
2011-03-29,125.80000305175781,193933
