Date,Close,Volume
2017-06-19,127.5,123460
2017-06-20,123.0,41765
2017-06-21,121.3499984741211,51339
2017-06-22,119.94999694824219,195774
2017-06-23,117.44999694824219,47980
2017-06-27,111.69999694824219,39295
2017-06-28,114.25,51350
2017-06-29,119.75,94613
2017-06-30,119.44999694824219,11927
2017-07-03,120.44999694824219,38549
2017-07-04,119.4000015258789,166542
2017-07-05,121.5,321381
2017-07-06,122.6500015258789,288149
2017-07-07,125.3499984741211,92378
2017-07-10,127.1500015258789,80241
2017-07-11,125.0,107656
2017-07-12,121.0,102386
2017-07-13,129.3000030517578,201068
2017-07-14,127.80000305175781,51172
2017-07-17,126.25,43658
2017-07-18,125.4000015258789,64981
2017-07-19,127.0,80466
2017-07-20,127.1500015258789,192194
2017-07-21,126.94999694824219,79220
2017-07-24,126.75,87403
2017-07-25,127.25,244883
2017-07-26,127.05000305175781,82506
2017-07-27,124.55000305175781,79226
2017-07-28,125.0,28961
2017-07-31,127.05000305175781,92025
2017-08-01,127.0999984741211,58031
2017-08-02,128.14999389648438,183404
2017-08-03,128.60000610351562,956200
2017-08-04,129.5,280043
2017-08-07,128.0,71665
2017-08-08,124.0,188172
2017-08-09,122.94999694824219,65133
2017-08-10,121.19999694824219,87457
2017-08-11,117.1500015258789,40121
2017-08-14,116.6500015258789,62905
2017-08-16,114.55000305175781,93120
2017-08-17,114.0,37651
2017-08-18,116.05000305175781,36625
2017-08-21,111.44999694824219,41212
2017-08-22,110.55000305175781,245411
2017-08-23,110.4000015258789,94778
2017-08-24,110.69999694824219,27924
2017-08-28,110.3499984741211,41674
2017-08-29,108.5999984741211,98923
2017-08-30,110.0999984741211,41197
2017-08-31,111.1500015258789,54928
2017-09-01,113.94999694824219,51830
2017-09-04,108.55000305175781,49897
2017-09-05,115.8499984741211,102790
2017-09-06,113.69999694824219,45832
2017-09-07,111.9000015258789,21354
2017-09-08,110.30000305175781,39393
2017-09-11,111.8499984741211,28385
2017-09-12,111.0,22847
2017-09-13,113.05000305175781,72051
2017-09-14,111.80000305175781,15062
2017-09-15,109.44999694824219,32759
2017-09-18,108.80000305175781,114715
2017-09-19,108.6500015258789,52814
2017-09-20,112.0,102336
2017-09-21,110.5999984741211,2023366
2017-09-22,111.94999694824219,379296
2017-09-25,108.4000015258789,47024
2017-09-26,107.8499984741211,43858
2017-09-27,105.5,49509
2017-09-28,105.05000305175781,80275
2017-09-29,106.0999984741211,16038
2017-10-03,106.0,23045
2017-10-04,105.5999984741211,39761
2017-10-05,104.05000305175781,23908
2017-10-06,104.19999694824219,27496
2017-10-09,105.94999694824219,27150
2017-10-10,106.19999694824219,24905
2017-10-11,104.19999694824219,36209
