Date,Close,Volume
2015-01-20,86.30000305175781,209065
2015-01-21,96.5,635079
2015-01-22,94.75,199938
2015-01-23,91.1500015258789,57503
2015-01-27,90.69999694824219,59752
2015-01-28,90.05000305175781,109831
2015-01-29,90.5,38106
2015-01-30,90.1500015258789,22531
2015-02-02,93.5999984741211,48790
2015-02-03,93.5999984741211,19723
2015-02-04,101.1500015258789,233064
2015-02-05,96.94999694824219,89709
2015-02-06,98.80000305175781,183092
2015-02-09,92.5999984741211,62770
2015-02-10,93.4000015258789,33675
2015-02-11,93.0999984741211,35677
2015-02-12,92.5999984741211,23750
2015-02-13,94.1500015258789,15613
2015-02-16,93.4000015258789,20207
2015-02-18,93.5,20032
2015-02-19,90.4000015258789,48832
2015-02-20,90.3499984741211,89756
2015-02-23,90.19999694824219,18896
2015-02-24,90.05000305175781,19675
2015-02-25,90.19999694824219,24404
2015-02-26,90.0,40409
2015-02-27,90.5,40394
2015-03-02,89.5,41921
2015-03-03,98.55000305175781,118863
2015-03-04,95.19999694824219,93605
2015-03-05,99.0999984741211,144286
2015-03-09,98.0,24282
2015-03-10,98.0999984741211,49927
2015-03-11,96.69999694824219,13529
2015-03-12,95.80000305175781,26466
2015-03-13,94.0999984741211,13558
2015-03-16,92.19999694824219,38038
2015-03-17,92.3499984741211,17711
2015-03-18,91.75,10511
2015-03-19,92.80000305175781,25210
2015-03-20,89.0,25193
2015-03-23,85.0999984741211,34057
2015-03-24,87.0,31037
2015-03-25,82.80000305175781,36992
2015-03-26,80.5999984741211,37770
2015-03-27,85.80000305175781,29123
2015-03-30,87.69999694824219,14800
2015-03-31,87.94999694824219,22943
2015-04-01,91.0999984741211,32027
2015-04-06,91.25,13692
2015-04-07,95.5,43228
2015-04-08,97.1500015258789,44826
2015-04-09,97.94999694824219,46328
2015-04-10,97.55000305175781,24320
2015-04-13,96.4000015258789,56563
2015-04-15,96.8499984741211,64453
2015-04-16,96.0,20492
2015-04-17,94.1500015258789,19152
2015-04-20,89.94999694824219,26510
2015-04-21,89.1500015258789,12073
2015-04-22,88.19999694824219,31553
2015-04-23,90.1500015258789,17342
2015-04-24,86.0,18991
2015-04-27,83.8499984741211,20434
2015-04-28,85.8499984741211,8459
2015-04-29,89.6500015258789,15184
2015-04-30,89.5999984741211,15617
2015-05-04,92.3499984741211,10559
2015-05-05,92.5,8281
2015-05-06,88.5,9628
2015-05-07,86.25,10716
