Date,Close,Volume
2019-07-16,52.20000076293945,2122
2019-07-17,52.20000076293945,0
2019-07-18,52.20000076293945,0
2019-07-19,44.79999923706055,2542
2019-07-22,42.599998474121094,161
2019-07-23,40.5,239
2019-07-24,38.5,6277
2019-07-25,36.599998474121094,26251
2019-07-26,35.25,12599
2019-07-29,33.5,8936
2019-07-30,30.700000762939453,11177
2019-07-31,28.700000762939453,12771
2019-08-01,29.5,10129
2019-08-02,29.0,1031
2019-08-05,27.5,1780
2019-08-06,28.950000762939453,1903
2019-08-07,31.450000762939453,8547
2019-08-08,25.549999237060547,22282
2019-08-09,30.450000762939453,35247
2019-08-13,30.549999237060547,7988
2019-08-14,29.049999237060547,5082
2019-08-16,29.799999237060547,3900
2019-08-19,28.0,9534
2019-08-20,28.600000381469727,1217
2019-08-21,28.0,4692
2019-08-22,27.850000381469727,7747
2019-08-23,27.899999618530273,4654
2019-08-26,29.399999618530273,13984
2019-08-27,29.399999618530273,11719
2019-08-28,27.950000762939453,9561
2019-08-29,28.950000762939453,2172
2019-08-30,28.200000762939453,19616
2019-09-03,28.25,5633
2019-09-04,29.549999237060547,4912
2019-09-05,29.799999237060547,2006
2019-09-06,29.600000381469727,4544
2019-09-09,31.0,5261
2019-09-11,33.29999923706055,17878
2019-09-12,33.099998474121094,1978
2019-09-13,36.349998474121094,12067
2019-09-16,35.0,5635
2019-09-17,33.5,2132
2019-09-18,33.79999923706055,1675
2019-09-19,33.75,2772
2019-09-20,34.099998474121094,4810
2019-09-23,33.75,2806
2019-09-24,32.29999923706055,5412
2019-09-25,31.0,2767
2019-09-26,29.299999237060547,1970
2019-09-27,29.049999237060547,2640
2019-09-30,28.25,4669
2019-10-01,29.0,4941
2019-10-03,27.299999237060547,3960
2019-10-04,25.399999618530273,13954
2019-10-07,26.649999618530273,4661
2019-10-09,27.25,3379
2019-10-10,27.5,1368
2019-10-11,27.5,2898
2019-10-14,29.100000381469727,4952
2019-10-15,29.299999237060547,1344
2019-10-16,27.850000381469727,3128
2019-10-17,28.200000762939453,5481
2019-10-18,29.899999618530273,8437
2019-10-22,28.299999237060547,10873
2019-10-23,29.350000381469727,467
2019-10-24,28.149999618530273,156
2019-10-25,28.350000381469727,2122
2019-10-27,30.799999237060547,28
2019-10-29,30.0,3534
2019-10-30,29.0,691
2019-10-31,28.299999237060547,3589
2019-11-01,28.700000762939453,888
2019-11-04,29.049999237060547,2451
2019-11-05,28.549999237060547,1693
2019-11-06,29.0,27
2019-11-07,28.299999237060547,2409
2019-11-08,29.399999618530273,1944
2019-11-11,28.0,3627
2019-11-13,28.25,10493
2019-11-14,28.450000762939453,6824
2019-11-15,29.799999237060547,5044
2019-11-18,29.899999618530273,4812
2019-11-19,29.0,1374
2019-11-20,30.0,4211
2019-11-21,28.950000762939453,4513
2019-11-22,29.049999237060547,1251
2019-11-25,30.049999237060547,5603
2019-11-26,30.950000762939453,2007
2019-11-27,30.350000381469727,10975
2019-11-28,30.100000381469727,2181
2019-11-29,29.549999237060547,4667
2019-12-02,29.5,2132
2019-12-03,30.5,3630
2019-12-04,29.700000762939453,3413
2019-12-05,29.549999237060547,1802
2019-12-06,28.649999618530273,5644
2019-12-09,29.950000762939453,8587
2019-12-10,30.0,863
2019-12-11,29.399999618530273,971
2019-12-12,30.0,6445
2019-12-13,34.099998474121094,82638
2019-12-16,32.04999923706055,8065
2019-12-17,30.700000762939453,4957
2019-12-18,30.299999237060547,2466
2019-12-19,30.0,2694
2019-12-20,29.899999618530273,3730
2019-12-23,30.100000381469727,24517
2019-12-24,30.350000381469727,4881
2019-12-26,30.299999237060547,4727
2019-12-27,30.5,8750
2019-12-30,30.200000762939453,2620
2019-12-31,30.200000762939453,2177
2020-01-01,31.399999618530273,1091
2020-01-02,32.79999923706055,13638
2020-01-03,32.29999923706055,1892
2020-01-06,29.799999237060547,1559
2020-01-07,30.200000762939453,686
2020-01-08,30.100000381469727,606
2020-01-09,31.049999237060547,10262
2020-01-10,30.600000381469727,3788
2020-01-13,32.25,4325
2020-01-14,33.5,5244
2020-01-15,32.20000076293945,1305
2020-01-16,32.70000076293945,1834
2020-01-17,35.650001525878906,29593
2020-01-20,36.0,4122
2020-01-21,36.0,4622
2020-01-22,36.150001525878906,8776
2020-01-23,35.099998474121094,5355
2020-01-24,33.599998474121094,12435
2020-01-27,34.5,9119
2020-01-28,35.54999923706055,5116
2020-01-29,37.0,11050
2020-01-30,35.599998474121094,3044
2020-01-31,35.45000076293945,1626
2020-02-03,35.29999923706055,6840
2020-02-04,34.099998474121094,5985
2020-02-05,33.849998474121094,11136
2020-02-06,33.0,31199
2020-02-07,32.0,28423
2020-02-10,30.149999618530273,4368
2020-02-11,30.200000762939453,2317
2020-02-12,31.25,7688
2020-02-13,30.350000381469727,35630
2020-02-14,30.299999237060547,2519
2020-02-17,30.0,5291
2020-02-18,30.799999237060547,7428
2020-02-19,31.0,5283
2020-02-20,31.0,1182
2020-02-24,30.649999618530273,3895
2020-02-25,31.149999618530273,4762
2020-02-26,29.549999237060547,4168
2020-02-27,30.75,9960
2020-02-28,30.799999237060547,12277
2020-03-02,30.899999618530273,2571
2020-03-03,31.0,2855
2020-03-04,30.049999237060547,121
2020-03-05,30.950000762939453,4464
2020-03-06,31.0,3688
